0.99928176	0.45444997	0	1.0032E-06	0	5.67369E-05	0.082156597
1	0.515901244	4.88184E-06	0.15808551	0	7.0421E-05	0.155277606
0.996744906	0.575482279	0.00097987	0.250501846	1.57859E-06	8.7882E-05	0.209996876
0.990858062	0.622881891	0.005152223	0.331670929	4.53105E-05	0.000108114	0.254525274
0.98118115	0.659819389	0.015827839	0.393853859	0.000338633	0.000133207	0.283673728
0.968215323	0.691982452	0.034348182	0.448474223	0.00139065	0.000164263	0.299559039
0.953282987	0.724951901	0.059516554	0.495459296	0.00400279	0.0002026	0.304699325
0.936986553	0.753149568	0.089585068	0.535876964	0.009121861	0.00024989	0.30124573
0.919351984	0.777231075	0.123683211	0.574353359	0.017653043	0.00030822	0.291025896
0.899156195	0.798095867	0.160734143	0.611574197	0.030392381	0.000380165	0.2757547
0.875673435	0.816781896	0.197650671	0.645328911	0.048188785	0.000468904	0.25712356
0.848569505	0.835013313	0.229857276	0.67625099	0.072199407	0.000578356	0.2366764
0.818729939	0.852978136	0.253219618	0.704281361	0.103912761	0.000713357	0.215606595
0.786727324	0.871204789	0.264046254	0.730629745	0.144650796	0.000879869	0.194651336
0.753116496	0.889120129	0.258751155	0.755804619	0.194822169	0.001085249	0.17414164
0.718336088	0.906086996	0.236029189	0.779773453	0.253640434	0.001338568	0.154152914
0.68367414	0.922068579	0.199444914	0.802363294	0.31940455	0.001651018	0.134671017
0.650138347	0.937097541	0.156537319	0.825464033	0.389913486	0.002036401	0.115709871
0.617982599	0.950597567	0.114900601	0.847782377	0.462834015	0.002511739	0.097354075
0.586405547	0.962262921	0.07915624	0.867871799	0.535902051	0.003098037	0.079750831
0.555041305	0.972260049	0.050929456	0.885768001	0.606851038	0.003821477	0.06311149
0.524470623	0.980598027	0.030222111	0.903021247	0.673367049	0.004715728	0.04775187
0.49569772	0.987322006	0.016207544	0.919594276	0.733523938	0.005823088	0.034117503
0.468883787	0.992719055	0.007566213	0.9351964	0.786585363	0.007189539	0.022706693
0.443443982	0.996543593	0.002889153	0.94874089	0.833460967	0.008864456	0.013883998
0.418974975	0.998953861	0.000830158	0.960071331	0.875943035	0.010925392	0.007694851
0.395846111	1	0.000161902	0.970782131	0.914847025	0.013499946	0.003816223
0.374596903	0.999445055	1.87401E-05	0.981499891	0.948948398	0.016726021	0.001678016
0.355063088	0.996702898	1.03875E-06	0.990904316	0.975833307	0.020677465	0.000666849
0.336341377	0.991685622	1.75732E-08	0.99731202	0.993318461	0.025359229	0.000288685
0.31756078	0.984218739	2.88066E-11	1	1	0.030810499	0.000226896
0.298612164	0.973910567	0	0.999146764	0.994758653	0.037229457	0.000313419
0.280054411	0.960525293	0	0.995566534	0.975927499	0.044998405	0.000468795
0.262496346	0.944193722	0	0.989070023	0.941151795	0.05460465	0.000655722
0.246130781	0.924771595	0	0.978957986	0.888160616	0.066565323	0.000859963
0.230857801	0.902416838	0	0.964747556	0.815922117	0.081408127	0.00108991
0.216602247	0.877219986	0	0.946349089	0.725827869	0.099703481	0.001380202
0.203352809	0.849056828	0	0.924921785	0.622382276	0.122165755	0.001788709
0.191071279	0.817730243	0	0.900876698	0.51284358	0.149740447	0.00238172
0.17959493	0.783552094	0	0.873575912	0.405794945	0.183501141	0.003208031
0.168701141	0.746776155	0	0.840123001	0.30908566	0.224367035	0.004272007
0.15819025	0.707507797	0	0.798510621	0.227954736	0.272873877	0.005524778
0.147946395	0.665792556	0	0.747826068	0.164162302	0.329106195	0.006889767
0.138002507	0.62186924	0	0.689638612	0.116509515	0.392578817	0.008318619
0.128487274	0.576217087	0	0.625268379	0.082227572	0.461918788	0.009850416
0.119475659	0.529509868	0	0.556521222	0.058238924	0.534734674	0.011643636
0.110937813	0.482407849	0	0.484672715	0.041750465	0.608178548	0.01397522
0.10280821	0.435520713	0	0.412221501	0.030409423	0.679913646	0.017238274
0.095072272	0.389672904	0	0.342010317	0.022421116	0.748501606	0.021990045
0.087750759	0.346055445	0	0.277591239	0.016615282	0.8127175	0.029084483
0.080835733	0.305412794	0	0.221057325	0.012319474	0.870608099	0.039867851
0.074337989	0.268055547	0	0.17379219	0.009130618	0.919580079	0.056343328
0.068318792	0.234184672	0	0.135034707	0.006766157	0.957530985	0.08116569
0.06282779	0.203971161	0	0.103899237	0.005013995	0.983645312	0.117358226
0.057843472	0.177379147	0	0.079317476	0.003715572	0.997918703	0.167753596
0.053257444	0.154058718	0	0.06010809	0.002753388	1	0.234281484
0.048927154	0.133606107	0	0.044898402	0.002039531	0.988647742	0.317276594
0.044760991	0.115698588	0	0.033075776	0.001502023	0.962361643	0.414954336
0.040769613	0.100011865	0	0.023711231	0.001080283	0.920491419	0.523173074
0.03701313	0.086213718	0	0.016124937	0.000768369	0.863839176	0.635613115
0.03351926	0.073984557	0	0.009864778	0.000733129	0.794548401	0.744474146
0.030267108	0.06327179	0	0.005052184	0.001519365	0.715655969	0.84161709
0.027217653	0.053952507	0	0.001943171	0.004252095	0.630665534	0.919814926
0.024353056	0.045878623	0	0.00045409	0.010611961	0.543299482	0.973673902
0.021679444	0.038879904	0	1.0838E-05	0.022642588	0.457359296	1
0.019215549	0.032827117	7.69028E-12	1.0032E-06	0.042650475	0.376498278	0.997751764
0.016966372	0.027542643	1.62287E-08	1.0032E-06	0.07291984	0.303813076	0.967895762
0.014939399	0.022925276	1.27175E-06	1.0032E-06	0.11490218	0.241368238	0.913322783
0.013129875	0.018861042	2.01712E-05	1.0032E-06	0.168363027	0.189889118	0.838702652
0.011526011	0.015278364	0.000120575	1.0032E-06	0.231257079	0.148797614	0.750062744
0.010103246	0.012100838	0.000404148	1.0032E-06	0.300466421	0.116577849	0.654042733
0.008840655	0.009351398	0.001014309	1.0032E-06	0.372590606	0.091307745	0.557010074
0.007719751	0.006996765	0.002275453	1.0032E-06	0.444000456	0.071176083	0.464305056
0.006726686	0.005035294	0.004852455	1.0032E-06	0.510586205	0.054852224	0.379795549
0.005848692	0.003452159	0.009654787	1.0032E-06	0.568017462	0.041595724	0.305776667
0.005074028	0.0022257	0.017337181	1.0032E-06	0.612482513	0.03107002	0.24314624
0.004391933	0.001305329	0.027877138	1.0032E-06	0.641300295	0.023016504	0.191735871
0.003792572	0.000668645	0.041097134	1.0032E-06	0.653152148	0.017048722	0.150664428
0.003266985	0.00027626	0.057892315	1.0032E-06	0.648129972	0.01267867	0.118615746
0.002807027	7.35194E-05	0.080492658	2.43083E-06	0.627750266	0.009458453	0.094027743
0.002405322	0	0.111159785	7.51181E-05	0.594910308	0.00706445	0.0752586
0.002055201	0	0.151129799	0.000642821	0.553490435	0.005280176	0.060786036
0.001750659	0	0.201448159	0.002265485	0.507421671	0.003949897	0.049401877
0.001486296	0	0.264125389	0.005208226	0.459678836	0.002956195	0.040296951
0.001257273	0	0.340966039	0.009246741	0.411919546	0.002212669	0.032981992
0.001059265	0	0.430818246	0.01372411	0.365066978	0.001656136	0.027113318
0.000888416	0	0.528627085	0.018066411	0.320260214	0.001239582	0.022356704
0.000741296	0	0.627530973	0.022545556	0.279018794	0.0009278	0.018366906
0.000614862	0	0.721363834	0.027217812	0.242395606	0.000694438	0.014852454
0.000506424	0	0.805312956	0.03178952	0.210175687	0.000519772	0.011642953
0.000413605	0	0.875785399	0.035873551	0.181077692	0.000389038	0.008705082
0.000334313	0	0.930746553	0.0388573	0.153942536	0.000291186	0.006106531
0.000266713	0	0.969900692	0.040959668	0.128870418	0.000217947	0.003952527
0.000209194	0	0.993435992	0.04252912	0.107103757	0.000163128	0.002320116
0.000160347	0	1	0.043621061	0.089649485	0.000122098	0.001212919
0.000118949	0	0.986757277	0.043383896	0.076284968	9.13902E-05	0.000553929
8.39308E-05	0	0.951601489	0.041487559	0.066074755	6.84418E-05	0.000216361
5.47678E-05	0	0.896129601	0.038094172	0.058290006	5.14776E-05	7.05498E-05
3.15321E-05	0	0.830720939	0.032954839	0.052754254	3.94917E-05	1.866E-05
1.19902E-05	0	0.761313125	0.026584718	0.048798134	3.03551E-05	1.48829E-06
